,x,y,z,tagId,timestamp,dist_to_2
230,2536.0,-1082.0,0.0,26376,2018-10-24 16:50:40.299000025,640.6847898928146
231,2545.0,-1017.0,0.0,26376,2018-10-24 16:50:40.388000011,530.4045625746445
232,2524.0,-1095.0,0.0,26376,2018-10-24 16:50:40.477999926,661.752975059425
233,2231.0,-1105.0,0.0,26376,2018-10-24 16:50:40.586999893,580.0008620683249
234,2311.0,-1066.0,0.0,26376,2018-10-24 16:50:40.680000067,596.088080739751
235,2293.0,-1053.0,0.0,26376,2018-10-24 16:50:40.780999899,663.1085883925799
236,2159.0,-1112.0,0.0,26376,2018-10-24 16:50:40.868000031,705.8902180934369
237,1969.0,-1194.0,0.0,26376,2018-10-24 16:50:40.953999996,796.0904471226872
238,2255.0,-922.0,0.0,26376,2018-10-24 16:50:41.061000109,572.0174822503242
239,2254.0,-874.0,0.0,26376,2018-10-24 16:50:41.151000023,423.7605455914932
240,2293.0,-727.0,0.0,26376,2018-10-24 16:50:41.273000002,391.10356684643006
241,2290.0,-682.0,0.0,26376,2018-10-24 16:50:41.361000061,210.00238093888365
242,2127.0,-708.0,0.0,26376,2018-10-24 16:50:41.450000048,259.83263844251746
243,2179.0,-568.0,0.0,26376,2018-10-24 16:50:41.562000036,137.6117727521886
244,2402.0,-566.0,0.0,26376,2018-10-24 16:50:41.650000095,100.16985574512923
245,2057.0,-730.0,0.0,26376,2018-10-24 16:50:41.734999895,249.56161563830284
246,2304.0,-573.0,0.0,26376,2018-10-24 16:50:41.838000059,41.0
247,2230.0,-580.0,0.0,26376,2018-10-24 16:50:41.928999901,142.772546380598
248,2295.0,-588.0,0.0,26376,2018-10-24 16:50:42.016999960,49.24428900898052
249,2290.0,-613.0,0.0,26376,2018-10-24 16:50:42.115999937,38.3275357934736
250,2316.0,-467.0,0.0,26376,2018-10-24 16:50:42.224999905,111.19802156513397
251,2335.0,-519.0,0.0,26376,2018-10-24 16:50:42.328000069,129.0155029444136
252,2275.0,-534.0,0.0,26376,2018-10-24 16:50:42.417000055,84.21995013059554
253,2310.0,-627.0,0.0,26376,2018-10-24 16:50:42.506999969,57.245087125446844
254,2267.0,-489.0,0.0,26376,2018-10-24 16:50:42.609999895,93.29523031752481
